Ginicial1,Gfinal1,Gmax1,Gmin1,Polo1,Ganancia1,Ginicial2,Gfinal2,Gmax2,Gmin2,Polo2,Ganancia2,Ginicial3,Gfinal3,Gmax3,Gmin3,Polo3,Ganancia3,Ginicial4,Gfinal4,Gmax4,Gmin4,Polo4,Ganancia4,Ginicial5,Gfinal5,Gmax5,Gmin5,Polo5,Ganancia5,Ginicial6,Gfinal6,Gmax6,Gmin6,Polo6,Ganancia6,Ginicial7,Gfinal7,Gmax7,Gmin7,Polo7,Ganancia7,Ginicial8,Gfinal8,Gmax8,Gmin8,Polo8,Ganancia8,Ginicial9,Gfinal9,Gmax9,Gmin9,Polo9,Ganancia9,Ginicial10,Gfinal10,Gmax10,Gmin10,Polo10,Ganancia10,Ginicial11,Gfinal11,Gmax11,Gmin11,Polo11,Ganancia11,Ginicial12,Gfinal12,Gmax12,Gmin12,Polo12,Ganancia12,Ginicial13,Gfinal13,Gmax13,Gmin13,Polo13,Ganancia13,Ginicial14,Gfinal14,Gmax14,Gmin14,Polo14,Ganancia14,Ginicial15,Gfinal15,Gmax15,Gmin15,Polo15,Ganancia15,Ginicial16,Gfinal16,Gmax16,Gmin16,Polo16,Ganancia16,Target
25.24318,65.76256,39.46384,30.03396,19.7791,42.49302,41.54426,37.61976,47.89246,24.05352,108.2666,66.98684,27.9237,86.5505,91.77048,22.6227,24.93234,65.0937,38.55366,29.47164,19.73208,40.81274,40.10046,37.16734,49.37166,23.84824,109.2717,66.08644,28.56026,86.40352,111.7151,22.48836,25.219,67.429,39.29,29.883,19.789,42.784,41.652,37.683,49.971,24.219,112.635,68.317,28.788,90.639,114.498,22.821,24.86,63.935,38.416,29.385,19.468,40.196,39.83,36.758,47.853,23.74,106.695,65.712,27.304,76.05,94.49,22.379,-0.8792655,-0.9921784,-0.9755072,-0.7774697,-0.9619744,-0.8835853,-0.9595527,-0.7707982,-0.9553621,-0.9823151,-0.9524209,-0.9631331,-0.9812942,-0.8722915,-0.9721364,-0.8731984,-0.02727478,-0.003677795,-0.01832864,-0.1007162,-0.006090103,-0.1444172,-0.04077484,-0.07417375,0.07368604,-0.000914984,0.1013452,-0.01405748,0.003072963,0.05128472,0.5759977,-0.001539657,Sapan
25.04666,66.07038,39.4894,30.0114,19.85704,42.38212,41.6461,37.75596,46.71788,24.0719,108.2231,66.70204,27.6059,85.72074,88.84282,22.54994,24.75112,65.2861,38.64966,29.11766,19.4928,41.46508,40.08014,37.90488,46.63024,22.84808,110.7294,64.55568,26.32032,85.1646,54.10448,21.02172,25.433,68.921,40.135,30.474,20.318,43.333,41.98,38.878,48.431,24.305,115.26,68.769,28.032,92.915,102.837,22.847,24.449,64.338,38.531,28.935,19.425,41.328,39.588,37.08,44.324,22.611,105.706,57.927,25.93,83.945,41.457,20.797,-0.9923632,-0.9809025,-0.991999,-0.9973795,-0.9786679,-0.9912853,-0.9944255,-0.872928,-1.011543,-1.004191,-0.9826954,-1.006694,-1.00655,-0.9479515,-1.003741,-1.001183,-0.0004388455,0.01939299,-0.001702048,-0.00226434,-0.001642119,-0.003206404,-0.009025852,0.0428325,-0.01361481,-0.001784842,0.0635132,-0.02498766,-0.002537835,0.07569088,-0.1059561,-0.004497642,Sapan
24.46292,69.05824,38.41966,29.17302,19.10688,41.18468,40.16304,37.56278,48.81374,23.61244,103.8418,67.33272,28.64762,84.21786,91.53394,22.43582,24.11344,66.47344,37.64008,28.83058,19.15618,39.46564,38.76352,36.9746,50.58282,23.54256,108.0433,66.47994,29.61574,84.5226,112.2643,22.41688,24.449,69.844,38.473,29.271,19.278,41.328,40.319,37.683,50.862,23.712,109.417,68.921,29.767,86.15,123.42,22.611,24.02,65.993,37.517,28.532,18.724,38.245,38.531,36.178,48.766,23.464,103.149,65.852,28.245,83.516,92.4,22.303,-0.7926572,-0.9937481,-0.9536509,-0.9303838,-0.9427833,-0.9586476,-0.9606032,-0.7618246,-0.9516409,-0.8715943,-0.965867,-0.8927993,-0.9852358,-0.8070826,-0.9475672,-0.7372636,-0.06224502,-0.01428804,-0.02936138,-0.02730544,-0.006432375,-0.04871502,-0.04235038,-0.1036788,0.0786445,-0.002472404,0.1137201,-0.04313567,0.00664692,0.1879388,0.9858359,0.005976999,Sapan
24.64658,69.208,38.66942,29.33298,19.30542,41.39458,40.53462,37.77954,49.53668,23.77972,104.6318,67.47332,29.00402,85.30216,94.65218,22.67662,24.05188,67.3527,37.28724,28.0313,18.45604,39.7607,38.61062,37.18944,49.67456,23.07838,102.4787,65.2142,27.03938,83.14234,96.96794,21.81614,24.507,70.63,38.531,29.121,19.174,41.652,40.258,38.019,51.134,23.768,108.04,68.168,29.01,89.659,109.417,22.742,23.907,65.712,37.026,27.821,18.366,39.528,38.132,36.758,48.598,22.768,100.703,64.881,26.835,81.022,92.4,21.629,-0.9594273,-1.009695,-0.987389,-0.9920586,-0.9935269,-0.9839124,-0.9813143,-0.7920386,-0.9885622,-0.9897611,-0.9974677,-0.9714459,-0.9992627,-0.8490329,-0.997377,-0.9758955,-0.01834798,-0.01314912,-0.01520343,-0.01103323,-0.005389868,-0.02111692,-0.02973689,-0.09722401,0.004858776,-0.00555132,-0.006396952,-0.04407963,-0.006653219,-0.1421776,0.00409247,-0.01389485,Sapan
24.76296,69.87888,38.80278,29.4916,19.42666,41.57276,40.73224,37.89156,50.13308,23.87246,105.498,67.76786,29.45474,85.71114,95.9313,22.804,24.52404,68.42052,37.90214,28.76384,19.01172,40.00138,39.03894,37.5474,50.9489,23.40456,106.5365,66.07518,29.0373,84.51476,112.4617,22.2756,24.8,71.109,38.82,29.234,19.278,41.522,40.506,38.075,52.061,23.879,108.725,68.769,29.537,87.524,115.26,22.9,24.247,67.576,37.628,28.642,18.825,39.769,38.762,36.282,50.235,23.355,105.056,65.852,28.788,82.252,97.789,21.851,-0.9285856,-0.9969058,-0.9608037,-0.9350488,-0.9428016,-0.9834357,-0.967538,-0.8246262,-0.8970029,-0.9888644,-0.931502,-0.9497818,-0.8729939,-0.7946476,-0.9549781,-0.9888978,-0.01684918,-0.008315719,-0.02851032,-0.04108042,-0.02069465,-0.02133429,-0.04242841,-0.0530103,0.09851625,-0.003657359,0.1016758,-0.05824602,-0.06764544,-0.1135381,0.7462165,-0.006063344,Sapan
21.96314,59.0448,34.7085,26.026,16.73816,37.308,35.3985,33.6291,45.18164,22.42106,78.27264,62.79274,26.71184,73.28662,77.78294,20.96624,20.98584,55.65856,33.20694,25.19826,16.59744,34.3649,33.66752,31.80992,45.62652,22.13442,78.01068,62.473,27.23642,73.48348,88.38318,20.82446,21.727,59.779,34.522,25.742,16.667,37.407,35.21,33.436,46.497,22.379,80.22,63.274,27.406,74.628,92.145,21.22,20.705,55.223,32.935,24.979,16.324,33.574,33.39,31.29,45.202,22.025,77.521,61.734,26.344,72.581,79.432,20.751,-0.9975461,-0.9993987,-0.9840697,-0.9690571,-0.9616356,-0.9956629,-0.9860187,-0.9837409,-0.958524,-0.9717176,-0.9865267,-0.8064097,-0.9848936,-0.7754947,-0.9314276,-0.8529996,-0.005005347,-0.01392009,-0.02524434,-0.0264999,-0.009200674,-0.02070786,-0.02224285,-0.02689197,0.03180769,-0.005971201,0.007720549,-0.01431253,0.00580984,0.09722501,0.7469593,-0.0110977,Sapan
23.13852,57.04504,36.01026,27.41626,16.94284,39.16736,37.31032,33.6129,45.07376,23.45308,98.62918,65.27642,23.99172,80.30666,89.29034,20.20218,21.78408,52.2965,33.98822,25.76422,15.99758,36.3414,34.9332,31.83886,44.53102,22.55668,97.56302,64.55308,23.11828,79.75874,90.36866,19.7109,22.953,57.702,35.868,27.304,17.001,39.29,37.135,33.621,46.497,23.491,101.003,67.283,24.077,81.839,107.029,20.318,21.629,51.502,33.854,25.009,15.875,36.022,34.716,31.457,44.18,22.456,95.296,61.986,22.926,78.85,87.292,19.617,-0.9983531,-1.00227,-0.9958346,-1.003699,-1.000101,-0.9971841,-0.9957361,-0.989822,-0.9956081,-0.998517,-0.9882977,-0.9132952,-0.9986075,-0.93288,-0.9783582,-0.9955203,-0.00555162,-0.01344738,-0.01212664,-0.003345928,-0.003284628,-0.01509328,-0.01391924,-0.01752353,2.533532e-05,-0.003562489,-0.0002900533,-0.02495951,-0.003207001,-0.006653381,0.09781055,-0.002810029,Sapan
23.6728,58.43718,37.4456,28.63748,17.79426,40.78502,38.7796,34.82198,45.12534,23.55464,105.2557,67.5322,24.66082,82.99386,85.6709,20.44332,23.06148,54.442,36.04612,27.66172,17.58088,38.77374,36.76684,33.60604,46.31276,23.3005,104.1277,67.10894,25.07868,83.28646,99.3546,20.39894,23.464,58.725,37.08,28.352,17.751,40.63,38.646,34.425,46.968,23.657,106.695,69.38,25.219,84.596,103.463,20.682,22.303,53.801,35.817,27.544,17.416,38.646,36.335,33.252,44.252,23.166,99.519,66.276,24.162,79.825,84.378,20.296,-0.9316029,-0.9646223,-0.9138947,-0.9840113,-0.9123709,-0.9728371,-0.9731811,-0.9499753,-0.934788,-0.9638893,-0.9588279,-0.7119596,-0.9720516,-0.8202264,-0.9503621,-0.8773067,-0.03680034,-0.07349181,-0.1116694,-0.01523987,-0.02188304,-0.04961623,-0.04937754,-0.05499122,0.09241153,-0.005090306,-0.01805772,-0.1118615,0.005272869,0.04558841,0.6646825,0.00570055,Sapan
23.92826,58.52182,37.47718,28.57822,17.79748,40.6134,39.00194,35.04678,45.86146,23.82384,103.9858,66.8876,24.48456,83.37932,90.61846,20.79572,23.71824,57.07348,36.6587,28.04226,17.77584,38.94658,37.51174,34.66552,47.95818,23.64838,107.1308,67.05054,25.03014,84.51088,102.65,20.63052,23.935,59.542,37.407,28.532,17.845,40.756,38.82,35.16,48.598,23.935,110.117,69.226,25.189,86.832,107.364,20.937,23.601,56.71,36.545,27.891,17.638,38.359,37.407,34.522,46.497,23.574,104.095,66.418,24.276,83.303,95.026,19.876,-0.8127308,-0.9943483,-0.9687434,-0.9738222,-0.8479631,-0.9801534,-0.9690907,-0.8446137,-0.9490049,-0.9637269,-0.9631516,-0.9014382,-0.9649853,-0.6737873,-0.9560348,-1.025938,-0.04202212,-0.009932213,-0.02527701,-0.01464949,-0.01127352,-0.03346035,-0.04176019,-0.06885286,0.09497129,-0.003694849,0.1225445,0.03112966,0.01404911,0.3697924,0.5653812,-0.003210454,Sapan
22.84552,62.08008,35.51868,26.20726,17.44872,38.45996,36.2421,33.14918,46.33232,22.71116,92.0542,59.92664,26.61838,72.29894,82.16824,21.60004,21.46378,56.25934,32.6552,24.19192,16.26344,35.48292,33.73762,31.27994,45.75426,21.76288,91.30186,57.7257,25.00334,70.45312,81.88278,20.3605,22.534,62.753,35.26,25.961,17.38,38.473,36.022,32.935,47.609,22.69,94.224,60.621,26.735,73.934,91.136,21.703,21.339,55.223,32.49,23.437,16.139,35.31,33.436,30.635,44.759,21.703,90.887,57.038,24.889,68.168,81.225,20.318,-0.9991256,-1.001057,-0.9949702,-1.005104,-1.000275,-0.9966821,-0.993674,-0.9973884,-1.003297,-0.9990703,-0.9913176,-0.9711772,-1.003066,-0.94143,-0.9953884,-0.9991655,-0.004636546,-0.02104545,-0.01907171,-0.002257139,-0.003640768,-0.01567692,-0.01808911,-0.00967963,-0.007322597,-0.003119358,0.002062231,-0.04826658,-0.002818952,-0.0425155,0.004343548,-0.004738463,Sapan
22.44758,65.51958,35.0409,26.0025,16.90528,38.04932,34.36944,29.79408,51.68894,22.9406,96.2357,60.23788,26.93192,73.66734,95.48842,21.73192,17.00612,42.4399,27.23326,19.24236,12.21932,29.51142,26.94012,26.1799,35.3883,17.59176,59.83796,51.65428,15.31344,61.06296,44.59584,14.3158,22.586,65.433,35.16,26.088,16.983,38.245,34.667,30.837,51.78,23.032,96.39,60.621,27.27,74.628,95.296,21.826,16.443,40.073,26.835,19.008,11.892,29.309,26.28,25.836,34.186,17.18,56.602,51.317,14.915,60.621,41.652,13.981,-1.002818,-1.002064,-1.000758,-0.9995666,-1.001672,-0.9991119,-1.002174,-1.002636,-0.998489,-0.9992135,-0.9987421,-0.9922199,-0.9997503,-0.9974239,-0.9942764,-0.9992163,-0.01440859,-0.06111839,-0.02499416,-0.02526437,-0.01327957,-0.03158046,-0.02108225,-0.01470901,-0.07267325,-0.02174536,-0.1594509,-0.07287215,-0.04197399,-0.06063329,-0.3900218,-0.02914152,Sapan
22.4548,69.131,34.7652,25.80196,17.05716,37.84816,34.37264,30.13762,54.38678,22.92118,98.59554,61.47858,28.024,74.73658,104.5883,22.26358,22.73678,66.41922,34.80918,25.95252,17.39436,37.13276,34.47638,31.85758,54.01052,22.78614,98.24188,59.81502,29.12864,73.56852,105.0532,22.03202,22.794,69.226,34.962,26.088,17.435,37.963,34.619,32.01,54.606,22.926,99.812,62.24,29.196,76.414,111.183,22.277,22.227,65.018,34.522,25.586,16.983,36.919,34.043,30.078,53.21,22.637,97.507,59.66,27.821,73.252,104.095,21.975,-0.9823912,-0.9850051,-0.929739,-0.9463936,-0.9705074,-0.9770298,-0.9052082,-0.9858242,-0.9600046,-0.9256174,-0.8317463,-0.92996,-0.9832921,-0.732311,-0.9531889,-0.9562591,0.005341242,-0.03690611,0.01058318,0.01001777,0.00888341,-0.009580449,0.02431347,0.02872981,-0.0001788019,-0.004073688,0.06937405,-0.0781288,0.01688805,-0.1060542,0.02918191,-0.006286029,Sapan
22.62684,69.56556,35.28628,26.17644,17.26994,38.48154,34.21442,29.7367,54.70618,23.0575,99.2389,61.56878,28.03754,75.38674,102.473,22.35078,19.61868,52.48232,30.801,22.24294,14.25938,33.97582,30.4696,28.57364,43.37192,20.13756,75.33428,56.39424,20.41834,68.42898,84.58272,18.4162,22.379,69.38,35.061,25.93,17.162,38.359,34.138,30.355,54.403,22.821,99.227,61.359,27.821,74.979,104.095,22.328,19.341,50.059,30.595,22.1,14.179,33.667,30.157,28.138,42.046,19.811,73.083,56.065,20.206,68.168,82.045,18.055,-1.001942,-1.003597,-0.9982195,-0.9990173,-0.9990655,-0.9955535,-1.000721,-0.9955822,-1.0012,-1.001679,-0.9991349,-0.9935597,-1.0003,-0.9973814,-0.9960513,-1.001586,-0.007834882,-0.03548525,-0.01918879,-0.01482585,-0.01145395,-0.02738732,-0.01242244,-0.00343809,-0.03342015,-0.007260561,-0.09028482,-0.03995612,-0.02421682,-0.03290863,-0.1007127,-0.0112568,Sapan
22.98772,66.7819,34.95504,25.77134,16.31652,37.97726,35.60856,31.87554,52.65886,22.93572,99.1515,62.66528,28.73918,75.35444,99.83956,21.78496,22.0439,63.42424,33.63474,24.72352,16.2737,36.38216,34.1156,31.41602,50.8958,22.027,96.71972,59.68746,28.0392,72.7173,99.51002,21.33856,22.979,67.137,35.011,25.836,16.546,38.019,35.663,32.358,53.308,22.9,99.519,62.624,29.347,79.432,108.725,21.9,21.826,63.012,33.482,23.193,16.206,36.282,33.901,31.001,50.502,22,95.026,59.073,27.716,65.018,97.507,21.22,-1.00132,-1.000028,-0.9904734,-1.028508,-0.9908029,-0.9812815,-0.9881779,-0.9628215,-1.004022,-1.001342,-1.003571,-0.9591063,-0.9889296,-0.8722004,-0.947748,-0.9987008,-0.003638353,-0.01322617,-0.01026556,0.0009445048,0.001857545,-0.01928269,-0.01112053,0.007706238,-0.005867469,-0.002738593,-0.01238167,-0.08747617,-0.002101543,-0.1591144,0.0456536,-0.002103391,Sapan
22.22728,68.50782,34.79694,25.73182,16.89724,38.06124,33.90554,29.2223,54.22168,22.87058,98.76956,61.30256,27.56692,74.89586,100.1595,21.994,22.58222,65.28772,34.6478,25.84136,17.2799,37.38798,33.88434,31.43736,53.32388,22.32754,99.04694,59.5144,28.9947,73.47306,99.14136,21.3822,22.69,68.769,34.716,25.93,17.325,37.906,34.043,31.584,54.301,22.716,100.108,61.986,29.084,75.69,104.413,21.975,21.851,63.012,34.329,25.28,16.719,37.135,33.207,29.234,53.015,22.201,97.789,58.84,27.101,67.576,97.789,21.315,-0.9900633,-1.000289,-0.943037,-0.9808103,-0.9889334,-0.941086,-0.9309509,-0.9863027,-0.9809977,-0.9901071,-0.9079767,-0.962943,-0.9957968,-0.7429173,-0.9769209,-0.9967452,0.004256394,-0.01659618,-0.008449696,0.0002071398,0.003470831,-0.03010857,0.01079691,0.03736935,-0.006353531,-0.003792879,0.01910395,-0.04467514,0.009677508,-0.185339,0.009274939,-0.003019306,Sapan
23.06904,63.07,35.67838,26.23968,17.3955,38.85042,36.10856,33.07414,49.34662,22.85168,96.20798,60.95926,27.72258,73.99974,86.33114,21.84622,21.80826,59.29308,33.71104,24.93594,16.72646,35.88142,34.20988,31.7171,49.05298,22.2968,95.5357,59.06356,27.64786,73.03298,97.28676,21.5194,22.979,63.802,35.714,26.184,17.325,38.995,36.178,32.935,50.324,22.847,98.647,61.359,27.751,74.979,101.913,22,21.752,58.725,33.574,24.83,16.701,35.765,33.621,31.166,48.514,21.9,94.757,54.403,27.304,72.747,85.925,21.459,-0.9899942,-1.001712,-0.9938145,-0.9903087,-0.9910531,-0.9961516,-0.9945067,-0.9840738,-0.9872131,-1.005811,-0.9669945,-0.8793867,-0.9229754,-0.9666869,-0.945047,-0.9940518,-0.01240253,-0.01214588,-0.01440944,-0.01284266,-0.006210515,-0.017043,-0.01420346,-0.01889828,0.002484646,-0.00164146,0.01086864,-0.1234381,-0.01678778,-0.01324047,0.5705407,-0.001958367,Sapan
22.58858,62.32168,35.47186,25.98358,17.11592,38.59424,36.1177,32.92338,46.91906,22.728,94.72002,60.66736,26.75992,73.37832,87.08004,21.6459,22.31352,59.5451,34.54104,25.40464,16.95146,37.01462,34.66164,32.3417,47.35768,22.21402,96.40114,59.77748,27.28706,73.17414,95.54064,21.24948,22.716,62.883,35.511,25.961,17.18,38.762,35.971,33.714,48.598,22.847,97.507,61.359,27.544,75.511,98.936,21.777,22.075,59.073,34.425,25.31,16.912,36.811,34.522,32.14,46.968,22.151,94.757,58.725,26.703,72.249,88.937,21.172,-0.9478728,-0.9970787,-0.9889186,-0.990913,-0.9654714,-0.9898208,-0.9862536,-0.9190819,-0.9037403,-0.9926986,-0.9195672,-0.9404823,-0.9643403,-0.8240195,-0.9354516,-0.9950218,-0.008370656,-0.01406176,-0.009588124,-0.005529448,-0.005037826,-0.01537783,-0.01914734,-0.03438038,0.06721716,-0.00366287,0.1556646,-0.03469254,0.01588876,0.04803389,0.6649123,-0.002814189,Sapan
23.54248,62.0776,36.30984,26.76554,17.62766,39.237,37.12936,33.85758,46.82282,23.0204,95.87304,60.60688,27.36642,73.99306,84.2874,21.83746,22.40252,57.80254,34.75324,25.58328,17.07422,36.77538,35.01442,32.23086,45.9464,22.35064,96.08246,59.64484,27.20188,73.47328,93.58078,21.39374,23.22,62.624,35.971,26.409,17.508,39.29,37.026,33.621,47.772,22.926,98.074,61.734,27.544,74.979,96.667,21.925,22.201,57.479,34.667,25.463,16.983,36.493,34.716,31.881,45.652,22.303,95.026,58.956,27.034,72.747,87.062,21.315,-0.9897083,-0.9971543,-0.9891179,-0.9827924,-0.9913707,-0.9926835,-0.9927047,-0.9793686,-0.994863,-0.9935712,-0.9640355,-0.9383896,-0.9309839,-0.9546574,-0.9603301,-0.9950853,-0.01149144,-0.02186536,-0.01682598,-0.0186411,-0.005136275,-0.02068325,-0.01647111,-0.02768265,-0.002170169,-0.004229201,0.03104719,-0.03074231,-0.005726128,0.0002399858,0.4336092,-0.002683014,Sapan
23.76448,62.69008,36.99948,27.28588,17.96204,39.89644,38.22388,34.7678,47.3126,23.30478,100.7215,61.20324,27.6411,76.15556,88.2661,22.22008,22.43552,59.10962,34.7772,26.43732,17.86174,36.95994,35.908,32.48014,47.51684,22.71422,103.73,60.33698,28.32538,75.91774,103.1068,22.006,23.491,63.802,36.865,27.101,18.055,39.951,38.019,34.522,48.598,23.274,104.734,62.496,28.388,80.419,104.734,22.303,21.9,57.702,34.522,26.344,17.694,36.758,35.663,30.919,47.287,22.611,101.304,60.137,27.304,74.28,89.902,21.95,-0.9879301,-1.001032,-0.993644,-0.9883675,-0.8808003,-0.9939579,-0.9962331,-1.001804,-0.9648142,-0.995145,-0.9532728,-0.8907907,-0.98966,-0.7526652,-0.9695308,-0.9773887,-0.01400011,-0.01832895,-0.01683391,-0.01047692,-0.02099679,-0.02181145,-0.01266639,-0.008969748,0.0259486,-0.003243938,0.1427472,-0.02722861,0.006504618,0.1064973,0.4670066,-0.001771775,Sapan
22.52732,62.31702,34.72986,25.30406,15.66324,37.64924,35.3663,31.9049,49.16208,22.52694,97.84686,62.6914,27.33104,75.7262,98.2253,20.93298,21.78116,59.67512,33.6264,24.60414,15.85474,35.7188,33.84404,31.2131,48.54792,21.92052,95.85128,60.539,27.35036,74.08278,99.70696,20.7879,22.328,63.405,34.716,25.068,15.924,37.573,35.21,31.924,49.883,22.482,97.507,62.753,27.475,76.78,104.413,21.007,21.703,59.189,33.528,24.449,15.616,34.329,33.667,30.96,47.772,21.801,95.567,60.137,26.835,73.934,93.959,20.682,-0.9792617,-0.987737,-0.9850349,-0.9792242,-0.9700296,-0.9941011,-0.9822628,-0.9423421,-0.9895055,-0.9887653,-0.9557298,-0.9557207,-0.9596002,-0.9373654,-0.8457848,-0.9659123,-0.01056987,-0.02772191,-0.0120802,-0.01020704,0.008081713,-0.01801932,-0.02212753,-0.01638165,-0.004000929,-0.005936462,-0.04423767,-0.07891568,0.00555099,-0.05878015,0.3264993,-0.00170274,Sapan
22.52,61.48088,35.02796,25.67886,16.50456,38.14666,34.72224,30.4189,52.9381,22.87674,99.04666,62.06256,27.26826,76.09056,98.50554,21.45052,22.11972,58.19252,34.01078,25.03236,16.56438,36.7473,33.96258,31.38888,51.6426,22.2713,97.66,60.74474,27.4128,74.60384,97.54968,21.04864,22.456,61.483,35.011,25.617,16.684,38.188,34.716,31.584,53.406,22.716,98.647,62.883,28.102,76.78,102.527,21.483,21.975,57.815,33.948,24.949,16.409,36.651,33.807,30.275,51.317,22.227,96.945,60.017,26.248,65.156,94.224,20.983,-0.9469626,-0.9914763,-0.9780597,-0.9576306,-0.9558121,-0.966869,-0.9308349,-0.9771236,-0.9677327,-0.9690695,-0.8851318,-0.8481655,-0.901113,-0.6668879,-0.9936321,-0.9881933,-0.01125529,-0.0249122,-0.01479255,-0.01727313,0.005606132,-0.02790736,-0.02887134,0.02796207,-0.02570689,-0.01275814,-0.1237898,-0.1503398,0.01962458,-0.3341534,-0.01166844,-0.003629874,Sapan
22.3951,61.89292,33.86692,24.76566,15.67166,36.09738,34.93132,30.10422,51.90206,22.64514,98.95452,62.4886,27.13378,75.6836,98.56392,21.15584,21.74666,58.8945,33.80082,24.69892,16.0929,35.80546,33.94838,31.02674,50.28236,22.0905,94.89848,61.21534,27.35364,74.69518,96.38732,20.87378,22.1,62.113,33.996,24.771,16.139,36.545,34.716,31.207,52.155,22.586,99.227,63.012,27.475,76.78,103.778,21.196,21.605,58.381,33.252,24.391,15.584,35.511,33.807,29.961,49.622,22.025,93.174,60.865,26.835,74.107,94.757,20.797,-0.9508004,-1.00087,-0.9481743,-0.9591733,-0.9820847,-0.9765463,-0.9694056,-0.9651166,-1.00153,-0.9875544,-0.9834715,-0.934059,-0.9131804,-0.8707688,-0.9557563,-0.9785191,-0.02032158,-0.01047122,0.01083386,0.004619466,0.008243872,0.01463785,-0.01776423,0.04127418,-0.005045615,-0.005562735,-0.04130873,-0.05432129,0.02613585,-0.03830027,-0.02381582,-0.003711207,Sapan
22.14258,54.64512,34.56274,24.90262,15.9841,37.79472,34.90494,31.98674,44.79318,21.93034,96.50652,60.86808,26.1332,73.8331,84.37824,20.24692,21.20228,54.00248,32.8876,23.83794,15.46056,35.24882,32.99404,31.03314,45.17448,21.01042,95.88654,58.45448,25.58638,71.68556,95.0266,19.6539,22.025,55.536,34.377,24.712,15.973,37.85,34.667,32.097,46.575,21.975,98.647,61.111,26.474,74.979,95.567,20.363,20.867,53.701,32.622,23.684,15.331,34.716,32.667,30.837,44.759,20.89,95.026,57.702,25.31,71.27,86.376,19.51,-1.008202,-0.99071,-0.9992083,-1.001874,-1.003027,-1.002523,-1.000699,-0.9524224,-0.9945548,-1.000554,-0.9905044,-0.9869733,-1.006073,-0.9795571,-0.9551067,-0.9982803,-0.0001539374,-0.0005371676,-0.006346852,-0.00208298,-0.001270026,-0.006511943,-0.005834055,-0.01676968,0.004836935,-0.00292251,0.004194611,-0.02970583,-0.00216273,-0.02601711,0.4562479,-0.002612248,Sapan
22.98312,58.72066,36.16466,26.30134,17.34042,39.38162,36.65792,33.63248,48.03022,22.94298,100.5363,62.2556,28.3129,76.08348,90.40886,21.63864,22.58354,57.20536,35.18402,25.74938,17.27358,37.7436,35.46782,33.04514,48.99004,22.76236,101.2927,61.16688,28.90688,75.66546,101.168,21.73102,22.847,59.779,35.868,25.961,17.361,39.29,36.44,33.528,50.147,22.953,104.734,64.608,29.234,77.709,104.413,21.826,22.379,56.819,35.061,25.525,17.09,37.407,35.16,32.845,46.889,22.637,99.812,60.743,26.901,75.333,90.887,21.243,-0.8652614,-0.9949377,-0.9791543,-0.9497968,-0.9327301,-0.970286,-0.9678385,-0.8585236,-0.9212739,-0.9543636,-0.8818121,-0.8516547,-0.8985724,-0.7292098,-0.9442173,-0.9053088,-0.05009005,-0.008555447,-0.01950072,-0.02875357,-0.00833957,-0.04061108,-0.02972501,-0.06408496,0.08893401,-0.003768658,0.101982,-0.09005219,0.0174692,-0.05391164,0.5599959,0.009759688,Sapan
23.32152,63.06738,35.87318,25.93574,16.06198,38.56568,37.05976,33.36624,51.8678,23.19896,103.7468,63.4819,29.01624,76.98444,98.63998,21.84378,22.19372,60.34386,34.60428,25.23452,16.35018,37.23848,35.69288,32.96064,50.36634,22.38032,100.073,60.91738,28.22838,74.94448,93.63744,21.2538,23.139,63.669,35.714,25.836,16.477,38.588,36.972,33.482,52.344,23.112,103.463,63.405,29.047,77.897,107.364,21.95,22.1,59.189,34.329,25.189,16.006,36.865,35.511,32.227,49.362,22.227,98.936,60.378,28.138,69.844,92.4,21.125,-0.9878156,-1.006174,-0.9882505,-0.9694656,-0.9802104,-0.9819964,-0.9703158,-0.8774769,-1.001651,-0.9960165,-0.9889993,-0.9857301,-0.984483,-0.8473008,-0.9942411,-0.9967613,-0.01214568,-0.007934263,-0.01188276,-0.01056634,0.009698041,-0.0135097,-0.02682949,-0.01185723,-0.006389914,-0.00465384,-0.03797532,-0.03267092,-0.006633267,-0.1847121,-0.02921063,-0.00326949,Sapan
21.18304,54.67346,33.91254,24.33988,15.25058,37.20864,34.04028,31.28384,44.31394,21.48934,94.04914,60.31768,25.14878,73.31024,83.50774,19.61772,20.10502,52.811,32.07846,23.23458,14.8093,34.63818,31.93694,29.8464,44.71666,20.8183,93.16,58.2924,24.84848,71.82038,94.41264,19.25376,20.983,55.536,33.667,24.077,15.144,37.026,33.761,31.124,45.652,21.387,95.84,61.111,25.525,74.107,98.074,19.66,20.029,52.534,31.796,23.193,14.764,34.425,31.796,29.271,44.324,20.705,86.15,58.04,23.086,68.921,84.161,19.195,-0.9911588,-0.999249,-0.9897915,-0.982625,-0.9739015,-0.9893768,-0.9933338,-0.983562,-0.9615005,-0.9931352,-1.043956,-0.8441333,-0.8456343,-0.9039699,-0.9500558,-0.9936276,-0.009329158,-0.008208893,-0.01926147,-0.01669326,-0.008530845,-0.02878055,-0.01465269,-0.01937305,0.03688227,-0.003850109,-0.04568554,-0.1983309,-0.02996518,-0.08903115,0.5171186,-0.002258897,Sapan
